name,country,city,address,phone,website,rating,reviews_count,latitude,longitude,business_type,hours,type
Folehavens Cykler v/Emil Andersen,Denmark,Copenhagen,"Folehaven 2, 2500 København, Denmark",+45 51 89 49 86,https://www.facebook.com/FolehavenCykler/,4.7,47,55.651035,12.506955,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Copenhagen Bikeshop,Denmark,Copenhagen,"Jagtvej 68, 2200 København, Denmark",+45 81 74 16 96,http://www.copenhagenbikeshop.dk/,4.5,50,55.6959924,12.5509775,Bicycle Shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
Neptun Cykler,Denmark,Copenhagen,"Teglholmsgade 4C, 2450 København, Denmark",+45 61 50 50 81,https://neptuncykler.dk/,3.7,206,55.653068,12.543473,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Emdrup Cykler,Denmark,Copenhagen,"Frederiksborgvej 182, 2400 København NV, Denmark",+45 20 61 46 60,N/A,4.5,59,55.7206656,12.531587,Bicycle Shop,Closed ⋅ Opens 10:15 AM,Motorcycle Repair Shop
Kgs Have Cykler,Denmark,Copenhagen,"Sølvgade 26, 1307 København, Denmark",+45 26 44 30 30,https://www.kgshavecykler.dk/,4.9,177,55.6866524,12.5818781,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
AM Auto og MC Teknik,Denmark,Copenhagen,"Generatorvej 19, 2860 Søborg, Denmark",+45 39 56 16 00,https://www.am-automc.dk/,4.8,37,55.7298651,12.465428,Motorcycle repair shop,Closed ⋅ Opens 7:30 AM Mon,Motorcycle Repair Shop
Svanemøllens Cykler,Denmark,Copenhagen,"Østerbrogade 165, 2100 København, Denmark",+45 39 20 42 90,http://svanemoellenscykler.dk/,5.0,312,55.7152989,12.5772469,Bicycle Shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Adam Cykler,Denmark,Copenhagen,"Vesterbrogade 92, 1620 København, Denmark",+45 61 66 63 98,http://www.vesterbrogade-shopping.dk/butik/adam-cykler-5047.html,4.7,53,55.6723645,12.5484648,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Copenhagen Bike Fit,Denmark,Copenhagen,"Randersgade 35, 2100 København, Denmark",+45 61 65 19 92,http://copenhagenbikefit.dk/,4.6,35,55.7046061,12.5807571,Bicycle Shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Bellahøj Cykler,Denmark,Copenhagen,"Frederikssundsvej 114B, 2700 Brønshøj-Husum, Denmark",+45 50 35 66 89,https://www.xn--bellahjcykler-gnb.dk/,4.8,68,55.7065968,12.5137761,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Alex Cykler,Denmark,Copenhagen,"Kongelundsvej 293, 2770 Kastrup, Denmark",+45 32 54 22 70,https://www.alex-cykler.dk/,4.5,76,55.6167105,12.5858592,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
YG Motorcykelservice ApS,Denmark,Copenhagen,"Rydagervej 15A, 2620 Albertslund, Denmark",+45 51 51 94 94,https://ygmcs.dk/,5.0,16,55.6630009,12.3376682,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
Copenhagen Cycles,Denmark,Copenhagen,"Rentemestervej 80, 2400 København, Denmark",+45 53 62 19 79,http://copenhagencycles.com/,5.0,11,55.7088284,12.5218995,Bicycle Shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
cykelexspres klassisk &EL,Denmark,Copenhagen,"Nørrebrogade 46, 2200 København N, Denmark",+45 35 35 81 82,https://cykelexpres.dk/vare-kategori/herrecykler/,4.1,148,55.6894902,12.5567498,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Valby Station Bicycles,Denmark,Copenhagen,"Lyshøjgårdsvej 55, 2500 Valby, Denmark",+45 32 11 90 90,http://vscykler.dk/,4.1,28,55.6633409,12.5156439,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Lion Cykler,Denmark,Copenhagen,"Frederikssundsvej 68, 2400 København, Denmark",+45 26 63 02 66,http://www.noerrebro-shopping.dk/butik/lion-cykler-6857.html,4.3,85,55.70442,12.5272505,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Saxil Cykler,Denmark,Copenhagen,"Vesterbrogade 166, 1800 Frederiksberg C, Denmark",+45 35 35 01 15,http://www.saxiloriginal.dk/,4.3,31,55.6704432,12.5383701,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Noa cykler,Denmark,Copenhagen,"Nordre Frihavnsgade 56, 2100 København, Denmark",+45 50 69 76 75,http://www.noacykler.dk/,3.9,78,55.7022892,12.5831946,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Fri Bikeshop,Denmark,Copenhagen,"Godthåbsvej 248, 254, 2720 Vanløse, Denmark",+45 71 99 23 13,https://www.fribikeshop.dk/butikker/vanloese,4.2,92,55.6945188,12.5106799,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Kongens Cykler,Denmark,Copenhagen,"Store Kongensgade 63, 1264 København, Denmark",+45 50 41 50 73,N/A,4.2,118,55.6846253,12.5878453,Bicycle Shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Marco Cykler,Denmark,Copenhagen,"Jagtvej 131, 2200 København, Denmark",+45 30 40 86 66,N/A,4.6,30,55.6978926,12.5526028,Bicycle Shop,Closed ⋅ Opens 11 AM,Motorcycle Repair Shop
Ama'r Cykelservice,Denmark,Copenhagen,"Holmbladsgade 27, 2300 København S, Denmark",+45 32 57 89 79,https://www.amarcykelservice.dk/,4.6,139,55.6651289,12.6062161,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Buddha Bikes,Denmark,Copenhagen,"Emblasgade 175, 2100 København, Denmark",+45 53 87 20 02,http://www.buddhabikes.dk/,4.7,329,55.7077008,12.5538925,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Sorico Cykler,Denmark,Copenhagen,"Toftegårds Allé 16, 2500 København, Denmark",+45 36 16 06 01,http://www.sorico-cykler.dk/,4.8,98,55.665272,12.5165258,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Fri BikeShop,Denmark,Copenhagen,"Gl. Kongevej 1, 1610 København V, Denmark",+45 33 21 80 88,https://www.fribikeshop.dk/butikker/koebenhavn/urania,4.2,123,55.6744025,12.5600332,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Viking City Cykler,Denmark,Copenhagen,"Kastrupkrogen 2, 2770 Kastrup, Denmark",+45 32 52 92 21,http://cykelcity.blogspot.dk/?m=1,3.3,47,55.636484,12.642377,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Grøndal cykler,Denmark,Copenhagen,"Sallingvej 2, 2720 København, Denmark",+45 38 34 34 03,http://xn--grndalcykler-wjb.dk/,3.9,45,55.6945617,12.5093415,Bicycle Shop,Closed ⋅ Opens 9:30 AM,Motorcycle Repair Shop
Copenhagen Cycling Club,Denmark,Copenhagen,"Strandvejen 38, 2900 Hellerup, Denmark",+45 31 19 59 48,https://copenhagencyclingclub.com/,4.9,63,55.722785,12.5779397,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Kismo Motors,Sweden,Stockholm,"Sveavägen 138, 113 50 Stockholm, Sweden",N/A,http://www.kismomotors.com/,5.0,4,59.3460846,18.0539903,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Örby MC & Motorservice AB,Sweden,Stockholm,"Västbergavägen 24, 126 30 Hägersten, Sweden",+46 8 647 50 41,https://www.orby-mc.se/,4.3,111,59.2918973,18.0091085,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
BE Mekanik AB,Sweden,Stockholm,"Selmedalsvägen 18, 129 36 Hägersten, Sweden",+46 70 266 26 33,http://www.bemekanik.se/,5.0,4,59.3049305,17.979314499999997,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
DucceStockholm,Sweden,Stockholm,"Frejgatan 55, 113 49 Stockholm, Sweden",+46 8 458 98 88,http://www.ducatistockholm.se/,3.9,12,59.3461218,18.0518651,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
PM Motocenter,Sweden,Stockholm,"Johan Enbergs väg 2, 171 61 Solna, Sweden",+46 8 428 93 10,http://www.pmmoto.se/,5.0,9,59.3481544,18.004383999999998,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
Globen Mc Skadecenter AB,Sweden,Stockholm,"Sofielundsplan 42, 121 35 Johanneshov, Sweden",+46 8 531 881 81,http://www.globenmc.se/,4.6,96,59.2891413,18.0888909,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
Sportson Stockholm Södermalm,Sweden,Stockholm,"Södermannagatan 46, 116 40 Stockholm, Sweden",+46 8 36 06 07,https://www.sportson.se/,4.5,154,59.3105085,18.0817962,Bicycle Shop,Closed ⋅ Opens 11 AM,Motorcycle Repair Shop
Wheeler Dealer,Sweden,Stockholm,"Kranglans väg 3, 131 50 Saltsjö-duvnäs, Sweden",+46 8 643 00 75,http://www.wheeler-dealer.se/,4.9,87,59.2998346,18.1761035,Tire repair shop,Closed ⋅ Opens 12 PM Tue,Motorcycle Repair Shop
Gamla Stans Cykel,Sweden,Stockholm,"Lilla Nygatan 10, 111 28 Stockholm, Sweden",+46 8 411 16 70,http://www.gamlastanscykel.se/,4.6,124,59.3237516,18.0686028,Bicycle Shop,Closed ⋅ Opens 11 AM,Motorcycle Repair Shop
Sportson Stockholm Kungsholmen,Sweden,Stockholm,"Kungsholmsgatan 9, 112 27 Stockholm, Sweden",+46 8 651 87 20,https://www.sportson.se/,4.5,117,59.330827,18.049128,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
"Elcykelpunkten Stockholm, Kungsholmen",Sweden,Stockholm,"Hantverkargatan 85, 112 38 Stockholm, Sweden",+46 8 644 76 00,http://www.elcykelpunkten.se/,4.3,449,59.3312912,18.0292842,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Bike Nation | Söders Cykelbutik i Stockholm,Sweden,Stockholm,"Sankt Paulsgatan 43, 118 48 Stockholm, Sweden",+46 8 668 81 10,https://soderscykel.se/?utm_source=google,4.0,113,59.3168325,18.0580931,Bicycle Shop,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
Dropinbikes,Sweden,Stockholm,"Surbrunnsgatan 31B, 113 48 Stockholm, Sweden",+46 70 812 90 80,http://www.dropinbikes.se/,4.7,52,59.3455348,18.0585634,Bicycle Shop,Closed ⋅ Opens 11 AM Mon,Motorcycle Repair Shop
KopEnScooter.Nu,Sweden,Stockholm,"Lindhagensgatan 51, 112 43 Stockholm, Sweden",+46 8 728 00 04,http://www.kopenscooter.nu/,3.7,206,59.332347,18.018186,Moped dealer,Closed ⋅ Opens 11 AM,Motorcycle Repair Shop
LN Motor AB,Sweden,Stockholm,"Tranebergsvägen 55, 167 45 Bromma, Sweden",+46 8 120 651 00,https://lnmotor.se/,4.6,77,59.3345376,17.9799588,Motorcycle repair shop,Temporarily closed,Motorcycle Repair Shop
Göteborgs MC Service,Sweden,Gothenburg,"Manufakturgatan 4, 417 07 Göteborg, Sweden",+46 72 991 87 65,https://gbgmcservice.com/,5.0,15,57.7198716,11.9736546,Motorcycle repair shop,Closed ⋅ Opens 10 am Mon,Motorcycle Repair Shop
Gbg Customs AB,Sweden,Gothenburg,"Beatrice Lesslies Gata 10, 421 31 Västra Frölunda, Sweden",+46 76 036 35 79,http://www.gbgcustoms.com/,5.0,73,57.6583012,11.9433506,Motorcycle repair shop,Closed ⋅ Opens 9 am Mon,Motorcycle Repair Shop
Edge Performance Center AB,Sweden,Gothenburg,"Östergärde Industriväg 41, 417 29 Göteborg, Sweden",+46 73 252 17 59,http://www.edgeperformancecenter.com/,4.7,37,57.7514897,11.8805124,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Partille Mc Center,Sweden,Gothenburg,"Gamla Kronvägen 10, 433 33 Partille, Sweden",+46 72 844 84 45,https://partillemccenter.se/,5.0,18,57.7369097,12.0942366,Motorcycle repair shop,Closed ⋅ Opens 10 am,Motorcycle Repair Shop
Em Motor AB,Sweden,Gothenburg,"August Barks Gata 2, 421 32 Västra Frölunda, Sweden",+46 31 24 60 65,http://www.emmotor.se/,3.1,93,57.6477653,11.9404867,Motorcycle repair shop,Closed ⋅ Opens 10 am Mon,Motorcycle Repair Shop
Wingens Workshop,Sweden,Gothenburg,"Norra Ågatan 28, 431 35 Mölndal, Sweden",+46 31 47 47 46,N/A,4.9,18,57.6660376,12.0134469,Motorcycle repair shop,Closed ⋅ Opens 9 am Mon,Motorcycle Repair Shop
Kenneth MC Service,Sweden,Gothenburg,"Tagenevägen 21, 425 37 Hisings Kärra, Sweden",+46 31 51 64 12,http://www.kennethsmc.se/,4.7,283,57.776733,11.9949944,Motorcycle repair shop,Closed ⋅ Opens 7:30 am Mon,Motorcycle Repair Shop
C Custom,Sweden,Gothenburg,"Åvägen 3j, 435 44 Mölnlycke, Sweden",+46 70 412 64 22,http://www.ccustom.se/,4.9,23,57.6560076,12.1132731,Motorcycle repair shop,Closed ⋅ Opens 10 am Mon,Motorcycle Repair Shop
Bikehouse Sweden,Sweden,Gothenburg,"Aröds industriväg 28, 417 05 Göteborg, Sweden",+46 73 148 11 11,https://www.bikehousesweden.se/,N/A,0,57.7338843,11.9545714,Motorcycle repair shop,Closed ⋅ Opens 9 am Mon,Motorcycle Repair Shop
Johans Mc-Service,Sweden,Gothenburg,"Tagenevägen 28, 425 37 Hisings Kärra, Sweden",+46 31 787 77 00,http://www.johansmc.se/,4.5,734,57.7731211,11.9930453,Motorcycle repair shop,Closed ⋅ Opens 10 am,Motorcycle Repair Shop
Pawas Garage,Sweden,Gothenburg,"Vagnmakaregatan 4, 415 72 Göteborg, Sweden",N/A,https://pawa.se/,N/A,0,57.7396888,12.0788607,Motorcycle repair shop,N/A,Motorcycle Repair Shop
MX Supply,Sweden,Gothenburg,"Östergärde Industriväg 27, 417 29 Göteborg, Sweden",+46 76 023 27 30,http://www.mxsupply.se/,5.0,5,57.7508868,11.8804739,Motorcycle parts store,Closed ⋅ Opens 11 am Mon,Motorcycle Repair Shop
Scooter Huset,Sweden,Gothenburg,"Södra Ågatan 20a, 431 35 Mölndal, Sweden",+46 31 376 03 38,http://www.scooterhuset.se/,4.3,58,57.6642762,12.0146908,Moped dealer,Closed ⋅ Opens 11 am,Motorcycle Repair Shop
Mothers Cycle Shop AB,Sweden,Gothenburg,"Norra Ågatan 28, 431 35 Mölndal, Sweden",+46 31 47 47 79,http://www.mothersshop.se/,4.5,61,57.6660677,12.0135647,Motorcycle shop,Closed ⋅ Opens 12 pm Mon,Motorcycle Repair Shop
Honda MC Center / Ahlqvist MC,Sweden,Gothenburg,"Hulda Mellgrens g 6, 421 32 Västra Frölunda, Sweden",+46 31 746 60 70,http://www.ahlqvistmc.se/,4.4,379,57.647016,11.9600821,Motorcycle repair shop,Closed ⋅ Opens 10 am,Motorcycle Repair Shop
SMX SPORTS GÖTEBORG AB,Sweden,Gothenburg,"Hulda Mellgrens g 6, 421 32 Västra Frölunda, Sweden",+46 31 375 78 70,http://www.smxsports.se/,4.6,202,57.6471986,11.9597622,Motorcycle dealer,Closed ⋅ Opens 10 am,Motorcycle Repair Shop
Piaggio | Elcykel,Sweden,Gothenburg,"Aminogatan 32c, 431 53 Mölndal, Sweden",+46 31 80 13 40,N/A,5.0,1,57.6428466,11.9951601,Motorcycle dealer,N/A,Motorcycle Repair Shop
ATV HUSET AB,Sweden,Gothenburg,"Södra Ågatan 20A, 431 35 Mölndal, Sweden",+46 31 773 99 10,https://www.atvhuset.se/,3.9,191,57.6642838,12.0148874,ATV dealer,Closed ⋅ Opens 11 am,Motorcycle Repair Shop
TH Pettersson,Sweden,Gothenburg,"Norra Långebergsgatan 6, 421 32 Västra Frölunda, Sweden",+46 31 40 73 00,http://www.th-pettersson.se/,4.5,311,57.647612,11.9559423,Auto parts store,Closed ⋅ Opens 8 am Mon,Motorcycle Repair Shop
Cykelfiket - Sofiagatan,Sweden,Gothenburg,"Sofiagatan 4, 416 72 Göteborg, Sweden",+46 31 711 56 26,http://cykelfiket.se/,5.0,288,57.7182045,12.016173,Bicycle repair shop,Closed ⋅ Opens 10 am Mon,Motorcycle Repair Shop
DEKRA Bilbesiktning Göteborg Partille,Sweden,Gothenburg,"Benjamins väg 12, 433 38 Partille, Sweden",+46 10 455 29 50,https://dekra-bilbesiktning.se/gmaps/goteborg-partille,4.2,172,57.7407005,12.134033,Car inspection station,Closed ⋅ Opens 6 AM Mon,Motorcycle Repair Shop
Nordic Auto,Sweden,Gothenburg,"Stålverksgatan 13, 417 07 Göteborg, Sweden",+46 31 93 03 03,http://www.nordicauto.se/,4.7,171,57.7243787,11.9754183,Car repair and maintenance service,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
AB BRAIGASEN,Sweden,Gothenburg,"Victor Hasselblads g 10, 421 31 Västra Frölunda, Sweden",N/A,https://www.braigasen.se/,N/A,0,57.6555058,11.9410587,Motorcycle shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
Husqvarna Symaskiner i Mölndal,Sweden,Gothenburg,"Göteborgsvägen 49, 431 60 Mölndal, Sweden",+46 70 722 65 00,http://www.molndalssymaskiner.se/,4.6,14,57.6640444,12.0119946,Sewing machine store,Closed ⋅ Opens 11 AM Tue,Motorcycle Repair Shop
Euromaster Hisings Backa,Sweden,Gothenburg,"Exportgatan 47B, 422 46 Hisings Backa, Sweden",+46 31 52 30 10,https://www.euromaster.se/verkstad/vaestergoetland/hisings-backa/euromaster-hisings-backa?utm_source=Google&utm_medium=organic&utm_campaign=Uberall_GBP&utm_content=LDS&utm_term=Uberall_GBP,4.5,113,57.73615,11.9931399,Tire shop,Closed ⋅ Opens 7 AM Mon,Motorcycle Repair Shop
Cec,Sweden,Gothenburg,"Gamla riksvägen 20, 428 32 Kållered, Sweden",+46 31 795 32 25,http://www.cec.se/,4.6,216,57.614952,12.0476758,Motorcycle shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Elias Bil AB,Sweden,Gothenburg,"Lillhagsvägen 50, 422 43 Hisings Backa, Sweden",+46 70 012 45 12,https://www.eliasbilab.se/,3.7,3,57.7327376,11.9581891,Car dealer,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Traxsports,Sweden,Gothenburg,"Långåsvägen 10, 437 93 Lindome, Sweden",+46 31 94 01 58,http://traxsports.se/,4.5,28,57.5637402,12.0292729,Motorcycle repair shop,Closed ⋅ Opens 10 AM Tue,Motorcycle Repair Shop
Zäta Motor/CEC Motorcycles,Sweden,Gothenburg,"Gamla riksvägen 20, 428 32 Kållered, Sweden",+46 31 700 17 00,http://www.cec.se/,4.1,243,57.6150007,12.0473938,Motorcycle repair shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Brooklyn Moto,Sweden,Gothenburg,"76 Bayard St, Brooklyn, NY 11222",(347) 689-9494,http://www.brooklynmoto.com/,4.7,76,40.7189732,-73.9490185,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
MotorGrrl,Sweden,Gothenburg,"42 Dobbin St, Brooklyn, NY 11222",(718) 384-0811,http://motorgrrl.com/,4.2,167,40.7235374,-73.95344539999999,Motorcycle repair shop,Closed ⋅ Opens 10 AM Sat,Motorcycle Repair Shop
Pit Stop Motor Sport Inc,Sweden,Gothenburg,"307 Manhattan Ave, Jersey City, NJ 07307",(201) 974-1000,http://www.pitstopmotorsport.biz/,4.3,74,40.7470621,-74.0625841,Motorcycle repair shop,Closed ⋅ Opens 10 AM Sat,Motorcycle Repair Shop
Brooklyn Mayd Powersports,Sweden,Gothenburg,"857 Broadway, Brooklyn, NY 11206",(347) 425-7950,https://www.brooklynmayd.com/,3.9,397,40.698867,-73.938096,Motorcycle repair shop,Closed ⋅ Opens 9 AM Sat,Motorcycle Repair Shop
MNE EBIKE REPAIR,Sweden,Gothenburg,"117 E 7th St, New York, NY 10009",N/A,N/A,4.2,5,40.7265908,-73.9843149,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Club Moto NJ,Sweden,Gothenburg,"397 7th St, Jersey City, NJ 07302",(551) 233-9070,N/A,4.1,103,40.7267263,-74.0523249,Motorcycle repair shop,Closed ⋅ Opens 11 AM Sat,Motorcycle Repair Shop
Vax Moto,Sweden,Gothenburg,"219 9th St, Brooklyn, NY 11215",(917) 861-9294,N/A,4.5,95,40.6710132,-73.9894261,Motorcycle repair shop,Closed ⋅ Opens 11:30 AM Mon,Motorcycle Repair Shop
Wilmington,Sweden,Gothenburg,"200 West Street, West St, New York, NY 10282",N/A,N/A,N/A,0,40.714751,-74.0143441,Motorcycle repair shop,N/A,Motorcycle Repair Shop
"JM Motorcycle Repair, LLC",Sweden,Gothenburg,"185 Fairmount Ave, Jersey City, NJ 07306",(201) 673-8652,http://jmmotorcyclerepair.com/,5.0,62,40.7213322,-74.0685774,Motorcycle repair shop,Closed ⋅ Opens 8:30 AM Sat,Motorcycle Repair Shop
CycloPath,Sweden,Gothenburg,"Övre Husargatan 13, 413 14 Göteborg, Sweden",+46 79 343 39 03,http://www.cyclopath.se/,5.0,37,57.6938527,11.956762,Bicycle Shop,Closed ⋅ Opens 11 AM,Motorcycle Repair Shop
Gaiavelo,Sweden,Gothenburg,"Andra Långgatan 46, 413 27 Göteborg, Sweden",+46 31 21 77 01,https://elcykelbutiken.se/,4.1,26,57.6984678,11.9415695,Bicycle Shop,Closed ⋅ Opens 12 PM Wed,Motorcycle Repair Shop
Specialized Concept Store Gothenburg,Sweden,Gothenburg,"Odinsgatan 2B, 411 02 Göteborg, Sweden",+46 31 787 25 00,https://www.scsgbg.se/,4.5,116,57.71009,11.9850549,Bicycle Shop,Closed ⋅ Opens 11 AM,Motorcycle Repair Shop
Christers Cykel & Motorreparationer,Sweden,Gothenburg,"Zara Backmans väg 2, 435 42 Mölnlycke, Sweden",N/A,N/A,N/A,0,57.6457696,12.1056749,Bicycle Shop,Closed ⋅ Opens 1 PM Mon,Motorcycle Repair Shop
DEKRA Bilbesiktning Göteborg Krokslätt Mölndal,Sweden,Gothenburg,"Krokslätts parkgata 4, 431 67 Mölndal, Sweden",+46 10 455 29 10,https://dekra-bilbesiktning.se/gmaps/goteborg-molndal,4.4,181,57.6768918,12.005066,Car inspection station,Closed ⋅ Opens 7 AM Mon,Motorcycle Repair Shop
Mölnlycke Mopedcenter AB,Sweden,Gothenburg,"Åvägen 3D, 435 44 Mölnlycke, Sweden",+46 10 145 94 69,https://www.lagrett.se/,4.1,39,57.6564569,12.1132408,Moped dealer,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Cykelhuset Sisjön,Sweden,Gothenburg,"Stora Åvägen 23, 436 34 Askim, Sweden",+46 31 14 43 55,https://www.cykelhuset.se/,4.2,132,57.6410932,11.9579804,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Opus Bilprovning Göteborg-Tagene,Sweden,Gothenburg,"Tagenevägen 9, 422 59 Hisings Backa, Sweden",+46 77 550 03 00,https://opus.se/stationer/goteborg-tagene/,4.6,219,57.7685944,11.9929832,Car inspection station,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
"Elcykelpunkten Göteborg, Mölndalsvägen",Sweden,Gothenburg,"Mölndalsvägen 3, 412 63 Göteborg, Sweden",+46 31 52 71 01,http://www.elcykelpunkten.se/,4.5,68,57.6907901,11.9925664,Bicycle Shop,Closed ⋅ Opens 11 AM,Motorcycle Repair Shop
Sportspec AB,Sweden,Gothenburg,"Mölndalsvägen 77, 412 63 Göteborg, Sweden",+46 31 40 23 24,https://www.sportspec.se/,3.4,252,57.6829106,12.0001363,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Bikeplace - Göteborg,Sweden,Gothenburg,"Sveagatan 27, 413 14 Göteborg, Sweden",+46 31 12 61 30,https://bikeplace.se/,N/A,0,57.6923964,11.9544945,Bicycle Shop,Closed ⋅ Opens 11 AM,Motorcycle Repair Shop
Cykel Reparation,Sweden,Gothenburg,"Väderkvarnsgatan 9, 417 04 Göteborg, Sweden",N/A,N/A,3.0,7,57.7179738,11.949312,Bicycle Shop,N/A,Motorcycle Repair Shop
"XXL Göteborg, Bäckebol",Sweden,Gothenburg,"Transportgatan 21, 422 46 Hisings Backa, Sweden",+46 10 451 35 80,https://www.xxl.se/,3.9,3586,57.7709085,12.0013401,Sporting goods store,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Tire hotel,Sweden,Gothenburg,"Hulda Mellgrens g 9, 421 32 Västra Frölunda, Sweden",+46 31 49 36 00,http://autopoolen.com/,4.9,106,57.6471904,11.9589922,Tire shop,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
Citydäck Göteborg,Sweden,Gothenburg,"Kolgruvegatan 6, 417 07 Göteborg, Sweden",+46 31 23 43 23,https://citydack.se/kontakta-oss/goteborg,4.7,25,57.7214506,11.9692799,Tire shop,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
SS Marine & Bilbehör AB,Sweden,Gothenburg,"Datavägen 63, 436 32 Askim, Sweden",+46 31 28 91 50,http://www.ssbilbehor.se/,4.4,164,57.6409514,11.9598597,Auto parts store,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
"Elcykelpunkten Göteborg, Bäckebol",Sweden,Gothenburg,"Transportgatan 4, 422 46 Hisings Backa, Sweden",+46 31 14 04 11,http://www.elcykelpunkten.se/,4.8,32,57.770725,11.9970832,Bicycle Shop,Closed ⋅ Opens 11 AM,Motorcycle Repair Shop
